Unnamed: 0,name,full_name,description,forks_count,stargazers_count,watchers_count,open_issues_count
1606,jetty-build-support,src-openeuler/jetty-build-support,Jetty build support files,1,0,5,1
1629,jmh,src-openeuler/jmh,Java Microbenchmark Harness,1,0,5,0
1605,jetty-assembly-descriptors,src-openeuler/jetty-assembly-descriptors,Jetty assembly descriptors used for building,1,0,5,1
313,byteman,src-openeuler/byteman,,4,0,5,1
1651,js-jquery,src-openeuler/js-jquery,,2,0,5,0
4817,plexus-archiver,src-openeuler/plexus-archiver,,0,0,5,0
4816,plexus-ant-factory,src-openeuler/plexus-ant-factory,Plexus Ant component factory.,1,0,5,0
7298,tss2,src-openeuler/tss2,IBM's TCG Software Stack (TSS) for TPM 2.0 and related utilities,2,0,5,1
319,c3p0,src-openeuler/c3p0,,2,0,5,0
4791,picketbox-xacml,src-openeuler/picketbox-xacml,JBoss XACML,2,0,5,0
7294,trilead-ssh2,src-openeuler/trilead-ssh2,,1,0,5,0
7293,trilead-putty-extension,src-openeuler/trilead-putty-extension,Extension to trilead-ssh2 for handling PuTTY keys,0,0,5,0
7292,treelayout,src-openeuler/treelayout,Efficient and customizable Tree Layout Algorithm in Java,0,0,5,0
1641,johnzon,src-openeuler/johnzon,Implementation of JSR-353,3,0,5,0
1599,jets3t,src-openeuler/jets3t,Java interface to Amazon S3 and CloudFront services,1,0,5,0
1640,joda-time,src-openeuler/joda-time,,1,0,5,0
917,glassfish-gmbal,src-openeuler/glassfish-gmbal,GlassFish MBean Annotation Library,1,0,5,0
1638,jnr-x86asm,src-openeuler/jnr-x86asm,Pure-java port of asmjit,1,0,5,0
7198,test-interface,src-openeuler/test-interface,Uniform interface to Scala and Java test frameworks.,1,0,5,0
1631,jna,src-openeuler/jna,,3,0,5,0
1601,jetty,src-openeuler/jetty,,8,0,5,2
404,codemodel,src-openeuler/codemodel,Java library for code generators,2,0,5,0
1630,jmock,src-openeuler/jmock,Java library for testing code with mock objects,2,0,5,0
403,codehaus-parent,src-openeuler/codehaus-parent,Parent pom file for codehaus projects,2,0,5,0
1603,jetty-alpn-api,src-openeuler/jetty-alpn-api,Jetty ALPN API,1,0,5,1
1604,jetty-artifact-remote-resources,src-openeuler/jetty-artifact-remote-resources,Jetty toolchain artifact remote resources,1,0,5,1
4830,plexus-interpolation,src-openeuler/plexus-interpolation,,0,0,5,0
1681,juniversalchardet,src-openeuler/juniversalchardet,A Java port of Mozilla's universalchardet,1,0,5,0
4832,plexus-languages,src-openeuler/plexus-languages,,0,0,5,0
7451,wildfly-core,src-openeuler/wildfly-core,The core run-time of WildFly,1,0,5,0
153,apache-resource-bundles,src-openeuler/apache-resource-bundles,,1,0,5,0
7474,wss4j,src-openeuler/wss4j,Apache WS-Security implementation,0,0,5,0
7472,wsdl4j,src-openeuler/wsdl4j,,0,0,5,0
7471,ws-xmlschema,src-openeuler/ws-xmlschema,Apache XMLSchema,0,0,5,0
7470,ws-jaxme,src-openeuler/ws-jaxme,Open source implementation of JAXB,0,0,5,0
157,apacheds,src-openeuler/apacheds,Apache Directory Server,1,0,5,1
485,datanucleus-api-jdo,src-openeuler/datanucleus-api-jdo,DataNucleus JDO API plugin,2,0,5,0
7468,wrk,src-openeuler/wrk,A modern HTTP benchmarking tool capable of generating significant load when run on a single multi-core CPU,1,0,5,0
158,apacheds-ldap-api,src-openeuler/apacheds-ldap-api,Apache Directory LDAP API,1,0,5,0
483,dain-snappy,src-openeuler/dain-snappy,,1,0,5,0
160,apiguardian,src-openeuler/apiguardian,API Guardian Java annotation.,0,0,5,0
162,apparmor,src-openeuler/apparmor,AppArmor is a Linux kernel security module that allows the system administrator to restrict programs' capabilities with per-program profiles.,4,0,5,4
7142,svnkit,src-openeuler/svnkit,Pure Java library to manage Subversion working copies and repositories,1,0,5,0
164,appweb,src-openeuler/appweb,Appweb is a fast embedded web server for securely hosting embedded web management applications,3,0,5,0
1719,kf5-kcmutils,src-openeuler/kf5-kcmutils,KDE Frameworks 5 Tier 3 addon with extra API to write KConfigModules,1,0,5,0
167,aqute-bnd,src-openeuler/aqute-bnd,,3,0,5,0
1718,kf5-kbookmarks,src-openeuler/kf5-kbookmarks,KDE Frameworks 5 Tier 3 addon for bookmarks manipulation,1,0,5,0
7144,swagger-core,src-openeuler/swagger-core,Java implementation of Swagger,1,0,5,0
1577,jcommon,src-openeuler/jcommon,JFree Java utility classes,1,0,5,0
480,cxf-xjc-utils,src-openeuler/cxf-xjc-utils,Apache CXF XJC-Utils,3,0,5,0
7453,wildfly-security-manager,src-openeuler/wildfly-security-manager,WildFly Security Manager,0,0,5,0
1585,jdiff,src-openeuler/jdiff,An HTML Report of API Differences,1,0,5,0
7452,wildfly-elytron,src-openeuler/wildfly-elytron,"Security, Authentication, and Authorization SPIs for the WildFly project",0,0,5,0
479,cxf-build-utils,src-openeuler/cxf-build-utils,Apache CXF Build Utils,3,0,5,0
7147,swt-chart,src-openeuler/swt-chart,SWTChart Feature,1,0,5,0
486,datanucleus-core,src-openeuler/datanucleus-core,DataNucleus Core,3,0,5,0
7484,xapool,src-openeuler/xapool,,1,0,5,0
7488,xbean,src-openeuler/xbean,,2,0,5,0
126,apache-commons-exec,src-openeuler/apache-commons-exec,Java library to reliably execute external processes from within the JVM.,0,0,5,1
1731,kf5-kdesu,src-openeuler/kf5-kdesu,KDE Frameworks 5 Tier 3 integration with su,1,0,5,0
4893,proxytoys,src-openeuler/proxytoys,An implementation neutral API for creation of dynamic proxies,1,0,5,0
4892,proxool,src-openeuler/proxool,,1,0,5,0
4887,properties-maven-plugin,src-openeuler/properties-maven-plugin,,1,0,5,0
4883,proguard,src-openeuler/proguard,"Java class file shrinker, optimizer, obfuscator and preverifier.",0,0,5,0
4871,powermock,src-openeuler/powermock,A Java mocking framework,3,0,5,0
1730,kf5-kdesignerplugin,src-openeuler/kf5-kdesignerplugin,KDE Frameworks 5 Tier 3 integration module for Qt Designer,1,0,5,0
1729,kf5-kdelibs4support,src-openeuler/kf5-kdelibs4support,KDE Frameworks 5 Tier 4 module with porting aid from KDELibs 4,1,0,5,0
1728,kf5-kded,src-openeuler/kf5-kded,KDE Frameworks 5 Tier 3 addon with extensible daemon for system-level services,1,0,5,0
123,apache-commons-digester,src-openeuler/apache-commons-digester,XML to Java object mapping module,1,0,5,1
124,apache-commons-discovery,src-openeuler/apache-commons-discovery,Apache Commons Discovery,1,0,5,0
1727,kf5-kdeclarative,src-openeuler/kf5-kdeclarative,KDE Frameworks 5 Tier 3 addon for Qt declarative,1,0,5,0
144,apache-ivy,src-openeuler/apache-ivy,,2,0,5,0
128,apache-commons-io,src-openeuler/apache-commons-io,,2,0,5,2
132,apache-commons-jxpath,src-openeuler/apache-commons-jxpath,Simple XPath interpreter,1,0,5,0
1726,kf5-kdbusaddons,src-openeuler/kf5-kdbusaddons,KDE Frameworks 5 Tier 1 addon with various classes on top of QtDBus,1,0,5,1
1725,kf5-kcrash,src-openeuler/kf5-kcrash,KDE Frameworks 5 Tier 2 addon for handling application crashes,1,0,5,0
133,apache-commons-lang,src-openeuler/apache-commons-lang,,0,0,5,0
134,apache-commons-lang3,src-openeuler/apache-commons-lang3,,1,0,5,1
137,apache-commons-net,src-openeuler/apache-commons-net,,0,0,5,0
138,apache-commons-ognl,src-openeuler/apache-commons-ognl,Object Graph Navigation Library,1,0,5,0
139,apache-commons-parent,src-openeuler/apache-commons-parent,,0,0,5,1
1721,kf5-kcompletion,src-openeuler/kf5-kcompletion,KKDE Frameworks 5 Tier 2 addon with auto completion widgets and classes,1,0,5,1
143,apache-commons-vfs,src-openeuler/apache-commons-vfs,Commons Virtual file systemCommons Virtual file system..,1,0,5,0
1579,jctools,src-openeuler/jctools,,1,0,5,0
1578,jcsp,src-openeuler/jcsp,,0,0,5,0
7450,wildfly-common,src-openeuler/wildfly-common,,2,0,5,0
4836,plexus-utils,src-openeuler/plexus-utils,,0,0,5,0
1580,jdbi,src-openeuler/jdbi,A SQL convenience library for Java,2,0,5,0
7449,wildfly-build-tools,src-openeuler/wildfly-build-tools,Wildfly build and provisioning tools,1,0,5,0
215,authconfig,src-openeuler/authconfig,,4,0,5,1
461,cryptopp,src-openeuler/cryptopp,free C++ Class Library of Cryptographic Schemes,1,0,5,0
1584,jdependency,src-openeuler/jdependency,This project provides an API to analyse class dependencies.,0,0,5,0
4789,picketbox,src-openeuler/picketbox,Security framework for Java Applications,2,0,5,1
218,authz,src-openeuler/authz,,3,0,5,1
1700,kdecoration,src-openeuler/kdecoration,A plugin-based library to create window decorations,1,0,5,1
4837,plexus-velocity,src-openeuler/plexus-velocity,,0,0,5,0
229,avalon-framework,src-openeuler/avalon-framework,,0,0,5,0
7408,velocity-tools,src-openeuler/velocity-tools,Collection of useful tools for Velocity template engine,3,0,5,0
1708,keycloak-httpd-client-install,src-openeuler/keycloak-httpd-client-install,Provides tools to configure Apache HTTPD as Keycloak client,3,0,5,0
7407,velocity,src-openeuler/velocity,,2,0,5,0
230,avalon-logkit,src-openeuler/avalon-logkit,,1,0,5,0
233,aws-sdk-java,src-openeuler/aws-sdk-java,,1,0,5,0
250,batik,src-openeuler/batik,,4,0,5,0
254,bcache-tools,src-openeuler/bcache-tools,Bcache is a Linux kernel block layer cache. It allows one or more fast disk drives such as flash-based solid state drives (SSDs) to act as a cache for one or more slower hard disk drives. bcache-tools contains the userspace tools required for bcache.,2,0,5,0
4835,plexus-sec-dispatcher,src-openeuler/plexus-sec-dispatcher,,1,0,5,0
261,bean-validation-api,src-openeuler/bean-validation-api,,2,0,5,0
4834,plexus-resources,src-openeuler/plexus-resources,,0,0,5,0
4833,plexus-pom,src-openeuler/plexus-pom,,0,0,5,0
4790,picketbox-commons,src-openeuler/picketbox-commons,Common classes for security projects,2,0,5,0
209,attest-tools,src-openeuler/attest-tools,A library that makes implementation of remote attestation easier,5,1,5,0
1611,jetty-test-policy,src-openeuler/jetty-test-policy,Jetty test policy files,1,0,5,0
7444,weld-core,src-openeuler/weld-core,Reference Implementation for JSR-299 Contexts and Dependency Injection (CDI),2,0,5,0
7445,weld-parent,src-openeuler/weld-parent,Parent POM for Weld,1,0,5,0
187,arquillian-core,src-openeuler/arquillian-core,Java Testing Platform for the JVM Member,1,0,5,0
191,aspectjweaver,src-openeuler/aspectjweaver,Java byte-code weaving library,1,0,5,0
7443,weld-api,src-openeuler/weld-api,Weld specific extesions to CDI API,2,0,5,0
201,atinject,src-openeuler/atinject,,1,0,5,0
1714,kf5-frameworkintegration,src-openeuler/kf5-frameworkintegration,KDE Frameworks 5 Tier 4 workspace and cross-framework integration plugins,1,0,5,0
1715,kf5-kactivities,src-openeuler/kf5-kactivities,A KDE Frameworks 5 Tier 3 to organize user work into separate activities,1,0,5,0
188,artemis,src-openeuler/artemis,"Java high performance, clustered, asynchronous messaging system",3,0,5,1
7148,swtpm,src-openeuler/swtpm,The SWTPM package provides TPM emulators with different front-end interfaces to libtpms,1,0,5,1
7424,vorbis-java,src-openeuler/vorbis-java,Ogg and Vorbis toolkit for Java,0,0,5,0
3460,perl-DBD-SQLite,src-openeuler/perl-DBD-SQLite,,6,1,5,0
1713,kf5-bluez-qt,src-openeuler/kf5-bluez-qt,A Qt wrapper for Bluez,1,0,5,0
1712,kf5-attica,src-openeuler/kf5-attica,KDE Frameworks Tier 1 Addon with Open Collaboration Services API,1,0,5,1
3458,perl-DBD-MySQL,src-openeuler/perl-DBD-MySQL,,5,0,5,0
6679,rubygem-abrt,src-openeuler/rubygem-abrt,ABRT support for Ruby,2,0,4,0
6680,rubygem-actioncable,src-openeuler/rubygem-actioncable,WebSocket framework for Rails,4,0,4,0
6649,ros,src-openeuler/ros,ros package contains rosclean、roscreate、rosbuild、rosbash that belongs to THE ROS-COMM,2,0,4,2
6678,rubygem-ZenTest,src-openeuler/rubygem-ZenTest,Automated test scaffolding for Ruby,1,0,4,0
6677,rubygem-RedCloth,src-openeuler/rubygem-RedCloth,Textile parser for Ruby,1,0,4,0
4782,pgadmin4-server,src-openeuler/pgadmin4-server,pgAdmin 4 a management tool for the PostgreSQL,1,0,4,0
1149,hddtemp,src-openeuler/hddtemp,Hard disk temperature tool,1,0,4,1
6643,robot_state_publisher,src-openeuler/robot_state_publisher,This package allows you to publish the state of a robot to tf2.,1,0,4,0
6658,rospack,src-openeuler/rospack,rospack package that belongs to THE ROS-COMM,2,0,4,1
6650,ros_comm,src-openeuler/ros_comm,ros_comm package that belongs to THE ROS-COMM,2,0,4,0
6676,rubygem-Ascii85,src-openeuler/rubygem-Ascii85,Ascii85 encoder/decoder,1,0,4,0
6657,roslisp,src-openeuler/roslisp,roslisp package that belongs to THE ROS-COMM,2,0,4,1
6651,ros_comm_msgs,src-openeuler/ros_comm_msgs,ros_comm_msgs package that belongs to THE ROS-COMM,2,0,4,0
6652,ros_environment,src-openeuler/ros_environment,ros_environment package that belongs to THE ROS-COMM,2,0,4,2
6674,ruby-augeas,src-openeuler/ruby-augeas,Ruby bindings for Augeas,1,0,4,0
6653,rosconsole,src-openeuler/rosconsole,rosconsole package that belongs to THE ROS-COMM,2,0,4,2
6656,roslint,src-openeuler/roslint,Catkin macros which provide standard linter configurations for C++ and Python.,1,0,4,0
6654,rosconsole_bridge,src-openeuler/rosconsole_bridge,rosconsole_bridge is a package used in conjunction with console_bridge and rosconsole for connecting console_bridge-based logging to rosconsole-based logging.,3,0,4,0
6655,roscpp_core,src-openeuler/roscpp_core,roscore package contains rostime、roscpp_traits、roscpp_serialization  that belongs to THE ROS-COMM,2,1,4,2
6639,ristretto,src-openeuler/ristretto,Image-viewer for the Xfce desktop environment,1,0,4,0
6667,rqt_action,src-openeuler/rqt_action,rqt_action provides a feature to introspect all available ROS action (from actionlib) types.,1,0,4,0
4783,pgpool2,src-openeuler/pgpool2,Pgpool-II is a middleware that works between PostgreSQL servers and a PostgreSQL database client.,2,0,4,0
5768,python-nbxmpp,src-openeuler/python-nbxmpp,Non blocking Jabber/XMPP module,0,0,4,0
685,eom,src-openeuler/eom,An image viewer for MATE,1,0,4,2
1391,image_transport,src-openeuler/image_transport,image_transport should always be used to subscribe to and publish images. It provides transparent support for transporting images in low-bandwidth compressed formats.,2,0,4,0
720,expresso,src-openeuler/expresso,"A lightweight, fast, test-driven development (TDD) framework for Node.js",1,0,4,0
909,gl_dependency,src-openeuler/gl_dependency,ros-visualization Depends on the package.,1,0,4,0
4843,pmdk,src-openeuler/pmdk,"The Persistent Memory Development Kit (PMDK) is a collection of libraries and tools for System Administrators and Application Developers to simplify managing and accessing persistent memory devices. For more information, see https://pmem.io",1,0,4,0
849,gcolor2,src-openeuler/gcolor2,A simple color selector for GTK+2,0,0,4,1
4839,pluginlib,src-openeuler/pluginlib,pluginlib package that belongs to THE ROS-COMM,1,0,4,0
6374,python-twisted,src-openeuler/python-twisted,,4,0,4,2
841,garcon,src-openeuler/garcon,Implementation of the freedesktop.org menu specification,1,0,4,0
6534,qt-at-spi,src-openeuler/qt-at-spi,Qt plugin that bridges Qt's accessibility API to AT-SPI2,1,0,4,0
836,gajim,src-openeuler/gajim,Jabber client written in PyGTK,0,0,4,1
925,glassfish-legal,src-openeuler/glassfish-legal,Legal License for glassfish code,1,0,4,0
5139,python-behave,src-openeuler/python-behave,,2,0,4,0
4565,perl-Text-Levenshtein-Damerau,src-openeuler/perl-Text-Levenshtein-Damerau,Damerau Levenshtein edit distance,2,0,4,1
802,foomatic-db,src-openeuler/foomatic-db,Database of printers and printer drivers,2,0,4,0
801,foomatic,src-openeuler/foomatic,A configurable printing filter,1,0,4,1
5046,python-aexpect,src-openeuler/python-aexpect,"The module provides services similar to the pexpect python library, so to speek,spawn and control interactive applications,such as ssh,stfp and others.",1,0,4,0
6282,python-sphinxcontrib-svg2pdfconverter,src-openeuler/python-sphinxcontrib-svg2pdfconverter,Sphinx SVG to PDF converter extension,1,0,4,0
6266,python-sphinxcontrib-apidoc,src-openeuler/python-sphinxcontrib-apidoc,A Sphinx extension for running sphinx-apidoc on each build,4,0,4,0
6256,python-sphinx-bootstrap-theme,src-openeuler/python-sphinx-bootstrap-theme,A sphinx theme that integrates the Bootstrap framework.,2,0,4,0
865,gencpp,src-openeuler/gencpp,gencpp package that belongs to THE ROS-COMM,3,0,4,1
866,geneus,src-openeuler/geneus,gencpp package that belongs to THE ROS-COMM,2,0,4,1
867,genlisp,src-openeuler/genlisp,gencpp package that belongs to THE ROS-COMM,2,0,4,1
6513,python_qt_binding,src-openeuler/python_qt_binding,This stack provides Python bindings for Qt.,2,0,4,0
1388,im-chooser,src-openeuler/im-chooser,Desktop Input Method configuration tool,1,0,4,1
900,gigolo,src-openeuler/gigolo,GIO/GVFS management application,2,0,4,0
4901,pulp,src-openeuler/pulp,a platform for managing repositories of software packages,0,0,4,0
4869,postgresql-odbc,src-openeuler/postgresql-odbc,Official postgreSQL ODBC driver,4,0,4,1
6682,rubygem-actionmailer,src-openeuler/rubygem-actionmailer,"Email composition, delivery, and receiving framework (part of Rails)",3,0,4,0
4849,poco,src-openeuler/poco,"poco is a ROS-independent, C++ Libraries.",1,0,4,0
1410,intel-sgx-ssl,src-openeuler/intel-sgx-ssl,"The Intel® Software Guard Extensions SSL (Intel® SGX SSL) cryptographic library is intended to provide cryptographic services for Intel® Software Guard Extensions (SGX) enclave applications.The Intel® SGX SSL cryptographic library is based on the underlying OpenSSL* Open Source project, providing a full-strength general purpose cryptography library.",3,1,4,0
1411,interactive_markers,src-openeuler/interactive_markers,3D interactive marker communication library for RViz and similar tools.,2,0,4,0
6485,python-zarr,src-openeuler/python-zarr,"An implementation of chunked, compressed, N-dimentional arrays for python",1,1,4,0
877,geometry2,src-openeuler/geometry2,"A metapackage to bring in the default packages second generation Transform Library in ros, tf2",2,0,4,0
876,geometry,src-openeuler/geometry,A metapackage for geometry library suite.,2,0,4,0
874,geolatte-geom,src-openeuler/geolatte-geom,A geometry model for Java that conforms to the Simple Features For SQL,2,0,4,0
870,genpy,src-openeuler/genpy,gencpp package that belongs to THE ROS-COMM,1,0,4,1
869,gennodejs,src-openeuler/gennodejs,gencpp package that belongs to THE ROS-COMM,1,0,4,1
868,genmsg,src-openeuler/genmsg,gencpp package that belongs to THE ROS-COMM,1,0,4,1
5100,python-astroid,src-openeuler/python-astroid,,2,0,4,0
5141,python-betamax,src-openeuler/python-betamax,A VCR imitation designed only for python-requests.,3,0,4,0
6628,resource_retriever,src-openeuler/resource_retriever,This package retrieves data from url-format files.,1,0,4,0
738,fcitx-configtool,src-openeuler/fcitx-configtool,Gtk+-based configuring tools for Fcitx,2,0,4,1
4813,platform_packages_apps_DeskClock,src-openeuler/platform_packages_apps_DeskClock,DeskClock application source codes,0,0,4,1
741,fcitx-sunpinyin,src-openeuler/fcitx-sunpinyin,Sunpinyin Wrapper for Fcitx,1,0,4,0
6605,re2c,src-openeuler/re2c,Lexer generator for C/C++,0,0,4,1
4811,platform_hardware_ril,src-openeuler/platform_hardware_ril,Radio hardware abstraction layer,1,0,4,1
740,fcitx-qt5,src-openeuler/fcitx-qt5,Fcitx support for Qt5,2,0,4,0
739,fcitx-libpinyin,src-openeuler/fcitx-libpinyin,libpinyin wrapper for fcitx,2,0,4,0
6608,realtime_tools,src-openeuler/realtime_tools,"Contains a set of tools that can be used from a hard realtime thread, without breaking the realtime behavior.",1,0,4,0
737,fcitx-cloudpinyin,src-openeuler/fcitx-cloudpinyin,Cloudpinyin module for fcitx,1,0,4,0
1016,go-rpm-macros,src-openeuler/go-rpm-macros,rpm automation to simplify the creation of Go language (Golang) packages,1,0,4,0
6611,redf,src-openeuler/redf,Reliable enterprise data fabric for nvme over fabric,2,1,4,1
736,fcitx,src-openeuler/fcitx,,5,1,4,0
4810,platform_hardware_libhardware_legacy,src-openeuler/platform_hardware_libhardware_legacy,"The legacy hardware abstraction layer mainly contains audio, QEMU, WiFi module, etc",4,0,4,1
4809,platform_frameworks_opt_net_wifi,src-openeuler/platform_frameworks_opt_net_wifi,WiFi  module related framework layer code;,1,0,4,1
4808,platform_frameworks_native,src-openeuler/platform_frameworks_native,"The android system runtime use the C/C++ program library,which mainly location this repository",7,0,4,1
4807,platform_frameworks_base,src-openeuler/platform_frameworks_base,"the basic content of Android core framework, which provides  interfaces for application program calls. It contains cmds,API,graphics,keystore,services,etc.The main language is Java / C + +",10,0,4,2
4806,platform_build,src-openeuler/platform_build,store system compilation Rules and basic development packages such as generic,4,0,4,1
4815,platform_system_core,src-openeuler/platform_system_core,"It involves the underlying file system library, application and components. The main coding language is C. The core repository is the core tool interface of the system",3,0,4,2
911,glade3,src-openeuler/glade3,User Interface Designer for GTK+ 2,0,0,4,1
6579,qwt_dependency,src-openeuler/qwt_dependency,This encapsulates the Qwt dependency for a specific ROS distribution and its Qt version.,1,0,4,0
6575,quay,src-openeuler/quay,A distributed and highly available container image registry,0,0,4,0
1017,go-srpm-macros,src-openeuler/go-srpm-macros,SRPM-stage rpm automation to simplify the creation of Go language (golang) packages,1,0,4,0
5318,python-distutils-extra,src-openeuler/python-distutils-extra,Integrate more support into Python's distutils,2,0,4,0
1052,goversioninfo,src-openeuler/goversioninfo,Golang Microsoft Windows File Properties/Version Info and Icon Resource Generator,0,0,4,0
1054,gparted,src-openeuler/gparted,Partition Editor,0,0,4,1
5947,python-precis_i18n,src-openeuler/python-precis_i18n,Internationalized Usernames and Passwords,1,0,4,0
767,ffmpeg,src-openeuler/ffmpeg,Digital VCR and streaming server,2,0,4,2
1101,gtk-layer-shell,src-openeuler/gtk-layer-shell,Wayland protocol for desktop shell components,0,0,4,1
1102,gtk-murrine-engine,src-openeuler/gtk-murrine-engine,Murrine GTK2 engine,1,0,4,1
1105,gtk2-engines,src-openeuler/gtk2-engines,Theme engines for GTK+ 2.0,0,0,4,1
1111,gtksourceview4,src-openeuler/gtksourceview4,Source code editing widget,2,0,4,1
5910,python-pexpect,src-openeuler/python-pexpect,,4,0,4,1
1119,gucharmap,src-openeuler/gucharmap,Unicode character picker and font browser,0,0,4,1
5879,python-parse_type,src-openeuler/python-parse_type,,2,0,4,0
1390,image_common,src-openeuler/image_common,Common code for working with images in ROS.,1,0,4,0
1178,hsqldb,src-openeuler/hsqldb,HyperSQL Database Engine,3,0,4,0
1131,h2,src-openeuler/h2,Java SQL database,4,0,4,0
2321,mariadb-connector-odbc,src-openeuler/mariadb-connector-odbc,The odbc connector for MariaDB.,1,0,4,0
6683,rubygem-actionpack,src-openeuler/rubygem-actionpack,Web-flow and rendering framework putting the VC in MVC (part of Rails),7,0,4,0
2876,nodejs-resolve-pkg,src-openeuler/nodejs-resolve-pkg,Resolve the path of a package regardless of it having an entry,1,0,4,0
2874,nodejs-resolve,src-openeuler/nodejs-resolve,Resolve like require.resolve() on behalf of files asynchronously/synchronously,1,0,4,0
2873,nodejs-requirejs,src-openeuler/nodejs-requirejs,"Node.js adapter for RequireJS, for loading AMD modules",2,0,4,0
2872,nodejs-require-uncached,src-openeuler/nodejs-require-uncached,Require a module bypassing the cache,1,0,4,0
2871,nodejs-require-inject,src-openeuler/nodejs-require-inject,A simple mock injector needing no instrumentation in the libraries being tested,1,0,4,0
2870,nodejs-require-directory,src-openeuler/nodejs-require-directory,"Recursively iterates over specified directory, require()'ing each file",1,0,4,0
2869,nodejs-request,src-openeuler/nodejs-request,Simplified HTTP request client,1,0,4,0
2868,nodejs-replace-require-self,src-openeuler/nodejs-replace-require-self,Require($THIS_PACKAGE) -> require('./'),0,0,4,0
2867,nodejs-rechoir,src-openeuler/nodejs-rechoir,Require any supported file as a node module,1,0,4,0
2866,nodejs-readdirp,src-openeuler/nodejs-readdirp,Recursive version of Node's fs.readdir with a streaming API,2,0,4,0
2865,nodejs-readable-stream,src-openeuler/nodejs-readable-stream,"Streams3, a user-land copy of the stream library from Node.js",1,0,4,0
2864,nodejs-read-package-json,src-openeuler/nodejs-read-package-json,npm's package.json parser,1,0,4,0
2863,nodejs-react-intl,src-openeuler/nodejs-react-intl,"The monorepo home to all of the FormatJS related libraries, most notably react-intl.",1,0,4,0
2862,nodejs-raw-body,src-openeuler/nodejs-raw-body,Get and validate the raw body of a readable stream,2,0,4,0
2861,nodejs-qs,src-openeuler/nodejs-qs,Query string parser for Node.js,1,0,4,0
2860,nodejs-proxyquire,src-openeuler/nodejs-proxyquire,Proxies Node.js require to allow overriding dependencies,1,0,4,0
2859,nodejs-promises-aplus-tests,src-openeuler/nodejs-promises-aplus-tests,Compliance test suite for Promises/A+,1,0,4,0
2858,nodejs-promise,src-openeuler/nodejs-promise,Bare bones Promises/A+ implementation for Node.js,1,0,4,0
2857,nodejs-process-nextick-args,src-openeuler/nodejs-process-nextick-args,The process.nextTick() but always with args,1,0,4,0
2856,nodejs-pretty-bytes,src-openeuler/nodejs-pretty-bytes,Convert bytes to a human readable string,1,0,4,0
2855,nodejs-prelude-ls,src-openeuler/nodejs-prelude-ls,The prelude.ls library is a functionally oriented utility,1,0,4,0
2854,nodejs-pkg-up,src-openeuler/nodejs-pkg-up,Find the closest package.json file,1,0,4,0
2853,nodejs-pinkie-promise,src-openeuler/nodejs-pinkie-promise,Promise ponyfill with pinkie,1,0,4,0
2852,nodejs-pinkie,src-openeuler/nodejs-pinkie,Itty bitty little widdle twinkie pinkie ES6 Promise implementation,1,0,4,0
2851,nodejs-path-parse,src-openeuler/nodejs-path-parse,Node.js path.parse() ponyfill,2,0,4,0
2850,nodejs-path-is-absolute,src-openeuler/nodejs-path-is-absolute,Node.js 0.12 path.isAbsolute() ponyfill,1,0,4,0
2875,nodejs-resolve-from,src-openeuler/nodejs-resolve-from,Resolve the path of a module like require.resolve() but from a given path,1,0,4,0
2877,nodejs-resumer,src-openeuler/nodejs-resumer,A stream that starts paused and resumes on the next tick,1,0,4,0
2848,nodejs-path-array,src-openeuler/nodejs-path-array,Treat your $PATH like a JavaScript Array,1,0,4,0
2878,nodejs-rimraf,src-openeuler/nodejs-rimraf,A deep deletion module for node.js,1,0,4,0
2903,nodejs-string,src-openeuler/nodejs-string,Enhancements to the vanilla JavasScript string,1,0,4,0
2902,nodejs-stream-replace,src-openeuler/nodejs-stream-replace,Replace text in a stream,1,0,4,0
2901,nodejs-sprintf-js,src-openeuler/nodejs-sprintf-js,JavaScript sprintf implementation,1,0,4,0
2900,nodejs-spdx-license-ids,src-openeuler/nodejs-spdx-license-ids,A list of SPDX license identifiers,2,0,4,0
2899,nodejs-spdx-expression-parse,src-openeuler/nodejs-spdx-expression-parse,Parse SPDX license expressions,1,0,4,0
2898,nodejs-spdx-exceptions,src-openeuler/nodejs-spdx-exceptions,A list of SPDX standard license exceptions,1,0,4,0
2897,nodejs-spdx-correct,src-openeuler/nodejs-spdx-correct,Correct invalid SPDX identifiers,1,0,4,0
2896,nodejs-source-map-support,src-openeuler/nodejs-source-map-support,Fixes stack traces for files with source maps,2,0,4,0
2895,nodejs-source-map,src-openeuler/nodejs-source-map,Node.js library that generates and consumes source maps,1,0,4,0
2894,nodejs-sntp,src-openeuler/nodejs-sntp,SNTP v4 client (RFC4330) for Node.js,1,0,4,0
2893,nodejs-slide,src-openeuler/nodejs-slide,A flow control library that fits in a slideshow,1,0,4,0
2892,nodejs-sinon,src-openeuler/nodejs-sinon,"Test spies, stubs and mocks for JavaScript",1,0,4,0
2891,nodejs-simple-assert,src-openeuler/nodejs-simple-assert,Vanilla assertions for Node.js,1,0,4,0
2890,nodejs-should-type,src-openeuler/nodejs-should-type,Simple module to get instance type,1,0,4,0
2889,nodejs-should-format,src-openeuler/nodejs-should-format,Formatting of objects for should.js,1,0,4,0
6685,rubygem-actionview,src-openeuler/rubygem-actionview,Rendering framework putting the V in MVC (part of Rails),3,0,4,0
2887,nodejs-should,src-openeuler/nodejs-should,A test framework agnostic BDD-style assertions for Node.js,2,0,4,0
